shopName,productName,price,oldPrice,discount,weight,zip,available,details,ingredients,productLink,image,nutration,photos,retrive_date
Smart & Final,Silk Unsweetened Vanilla Almond Milk,$6.69 ,N/A,N/A,64 fl oz,Delivery to 94105,N/A,"Introduce your taste buds to the delicious, silky-smooth goodness of Silk Unsweetened Vanilla Almondmilk. Made with almonds grown in California and kissed with a hint of vanilla, this unsweetened vanilla almondmilk makes a perfect alternative to dairy and Soymilk. With its mild, irresistibly nutty taste and just 30 calories per serving*, it is perfectly poised to become your cereal’s new best friend and tastes great in baked recipes, smoothies, and coffee. Silk Vanilla Almondmilk is totally free of dairy, soy, lactose, gluten, casein, egg, MSG, or added sugar.* And it’s nutritious, too: each serving provides vitamin E and contains 50% more calcium than dairy milk.** *See Nutrition Facts for sugar and calorie content. **Silk Unsweetened Almondmilk: 450mg of calcium per cup; reduced fat dairy milk: 293mg of calcium per cup. USDA National Nutrient Database for Standard Reference. Data consistent with typical reduced fat dairy milk. • Unsweetened almondmilk with vanilla flavor • Provides vitamin E and 50% more calcium than dairy milk • 30 calories and 0g saturated fat per serving, with no added sugar • Vegan • Non-GMO Project Verified • Free of dairy, soy, lactose, gluten, casein, egg, and MSG","Almondmilk (filtered Water, Almonds), Vitamin And Mineral Blend (calcium Carbonate, Vitamin E Acetate, Vitamin A Palmitate, Vitamin D2), Sea Salt, Locust Bean Gum, Gellan Gum, Ascorbic Acid (to Protect Freshness), Natural Flavor.",https://www.instacart.comhttps://www.instacart.com/store/items/item_12556193,https://www.instacart.com/assets/domains/product-image/file/large_a94dc822-922c-45fd-8d0e-d18bd6b14dfc.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , About 16 , Amount Per Serving , Calories ,  30 , % Daily Value , Total Fat ,  2.5g , 4% , daily value , Total Fat , Saturated Fat 0g , 0% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 0.5g , Total Fat , Monounsaturated Fat 1.5g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  115mg , 5% , daily value , Total Carbohydrate ,  1g , 0% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 0g , Protein ,  1g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_a94dc822-922c-45fd-8d0e-d18bd6b14dfc.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_9b4c704c-b525-44ef-8618-fac210cba725.jpg']",31:17.1
Smart & Final,Silk Original Soy Milk,$3.59 ,$4.19 ,14% off,64 fl oz,Delivery to 94105,N/A,"Treat yourself to the tasty goodness of Silk Original Soymilk. Made with whole-harvested soybeans, this plain Soymilk offers rich, creamy taste in every delectable drop and makes a perfect non-dairy alternative to milk. Experiment with a splash of Soymilk over your cereal, or simply enjoy it straight-up in a glass. You can swap Silk for milk cup-for-cup in nearly any recipe--from creamy soups to tempting desserts. Silk Soymilk is totally free of dairy, lactose, carrageenan, gluten, casein, egg, peanut, and MSG. It’s a powerhouse of nutritional goodness, too: each serving provides calcium and heart-healthy protein.* *In a diet low in saturated fat and cholesterol, 25 grams of soy protein per day may reduce the risk of heart disease. A serving of Silk Original Soymilk has 8 grams. • Soymilk with original flavor • Low in saturated fat, with no cholesterol • Provides protein and 50% more calcium than dairy milk • Vegan • Non-GMO Project Verified • Free of dairy, lactose, carrageenan, gluten, casein, egg, peanut, and MSG","Soymilk (filtered Water, Soybeans), Cane Sugar, Vitamin And Mineral Blend (tricalcium Phosphate, Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [b2], Vitamin B12), Sea Salt, Natural Flavor, Gellan Gum.",https://www.instacart.comhttps://www.instacart.com/store/items/item_12424551,https://www.instacart.com/assets/domains/product-image/file/large_3c02c50f-ba51-4e13-bb96-c64f900b04b4.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , About 8 , Amount Per Serving , Calories ,  110 , % Daily Value , Total Fat ,  4.5g , 7% , daily value , Total Fat , Saturated Fat 0.5g , 3% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 2.5g , Total Fat , Monounsaturated Fat 1g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  90mg , 4% , daily value , Total Carbohydrate ,  9g , 3% , daily value , Total Carbohydrate , Dietary Fiber 2g , 8% , daily value , Total Carbohydrate , Sugars 6g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_3c02c50f-ba51-4e13-bb96-c64f900b04b4.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_63b552af-30dd-474a-9d65-4447d63dd31f.jpg']",31:36.3
Smart & Final,Silk Original Coconutmilk,$3.59 ,$4.19 ,14% off,64 fl oz,Delivery to 94105,N/A,"Add a little island magic to your everyday with the irresistible, nutrient-dense goodness of Silk Coconutmilk. Made with coconuts and just the right amount of sweetness, this plain coconutmilk has a mildly nutty, creamy taste that’s great for dialing up your favorite recipes--from curries to smoothies to soups. Try it in your morning coffee, drizzled over fresh fruit, or just straight-up in a glass. Silk Coconutmilk makes a perfect non-dairy alternative to milk, and is totally free of dairy, lactose, carrageenan, gluten, casein, and egg. And it’s nutritious, too: each serving is loaded with calcium, vitamins A and B12, and the antioxidant vitamin E. • Coconutmilk with original flavor • Creamy and mildly nutty taste • Provides calcium and vitamins A, B12, and E • Vegan • Non-GMO Project Verified • Free of dairy, lactose, carageenan, gluten, casein, and egg","Coconutmilk (filtered Water, Coconut Cream), Cane Sugar, Vitamin And Mineral Blend (calcium Carbonate, Vitamin E Acetate, Vitamin A Palmitate, Vitamin D2, Vitamin B12), Dipotassium Phosphate, Sea Salt, Sunflower Lecithin, Gellan Gum, Locust Bean Gum, Ascorbic Acid (to Protect Freshness), Natural Flavor.",https://www.instacart.comhttps://www.instacart.com/store/items/item_12413565,https://www.instacart.com/assets/domains/product-image/file/large_1d79f5f9-5935-4438-91f0-e9283c8fe203.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , About 8 , Amount Per Serving , Calories ,  70 , % Daily Value , Total Fat ,  4.5g , 7% , daily value , Total Fat , Saturated Fat 4g , 20% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  65mg , 3% , daily value , Total Carbohydrate ,  6g , 2% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 5g , Protein ,  0g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_1d79f5f9-5935-4438-91f0-e9283c8fe203.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_bf950183-332f-4dd6-af4d-861a89f42c3e.jpg']",31:54.5
Smart & Final,First Street Milk,$4.19 ,N/A,N/A,1 gal,Delivery to 94105,N/A,Since 1871. Grade A. Real California milk. Vitamin D Added. From cows not treated with growth hormone rbST (no significant difference has been shown in milk from cows treated with the artificial growth hormone rbST and non-rbST treated cows). Homogenized. Pasteurized. 100% guaranteed or your money back. Packed in USA.,"Milk, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_12553823,https://www.instacart.com/assets/domains/product-image/file/large_1cfffb44-a9af-4ac6-bfae-36d16fafae72.png,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , ABOUT 16 , Amount Per Serving , Calories ,  150 , % Daily Value , Total Fat ,  8g , 12% , daily value , Total Fat , Saturated Fat 5g , 25% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  25mg , 8% , daily value , Sodium ,  120mg , 5% , daily value , Total Carbohydrate ,  11g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 11g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_1cfffb44-a9af-4ac6-bfae-36d16fafae72.png', 'https://www.instacart.com/assets/domains/product-image/file/large_3aee7cb2-d7f2-45bf-a900-3bf674ae8ba8.png']",32:27.0
Smart & Final,"First Street Milk, Reduced Fat, 2% Milkfat",$4.19 ,N/A,N/A,1 gal,Delivery to 94105,N/A,Since 1871. Grade A. Real California milk. 44% less fat then regular milk. Vitamins A & D added. Whole milk 9 g total fat per serving. This product 5 g total fat per serving. From cows not treated with growth hormone rbST (no significant difference has been shown in milk from cows treated with the artificial growth hormone rbST and non-rbST treated cows). Homogenized. Pasteurized. 100% guaranteed or your money back. Packed in USA.,"Reduced Fat Milk, Nonfat Milk, Vitamin A Palmitate, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_12553786,https://www.instacart.com/assets/domains/product-image/file/large_b7dd3497-badf-47be-a0fd-cc5bd5aaaddc.png,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , ABOUT 16 , Amount Per Serving , Calories ,  120 , % Daily Value , Total Fat ,  5g , 8% , daily value , Total Fat , Saturated Fat 3g , 15% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  20mg , 7% , daily value , Sodium ,  120mg , 5% , daily value , Total Carbohydrate ,  12g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 12g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_b7dd3497-badf-47be-a0fd-cc5bd5aaaddc.png', 'https://www.instacart.com/assets/domains/product-image/file/large_daa65d5d-0d28-467e-917c-9886615b3cf4.png']",33:32.2
Smart & Final,"First Street Milk, Reduced Fat, 2% Milkfat",$3.29 ,N/A,N/A,0.5 gal,Delivery to 94105,N/A,Since 1871. Grade A. Real California milk. 44% less fat then regular milk. Vitamins A & D added. Whole milk 9 g total fat per serving. This product 5 g total fat per serving. From cows not treated with growth hormone rbST (no significant difference has been shown in milk from cows treated with the artificial growth hormone rbST and non-rbST treated cows). Homogenized. Pasteurized. 100% guaranteed or your money back. Packed in USA.,"Reduced Fat Milk, Nonfat Milk, Vitamin A Palmitate, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_12553793,https://www.instacart.com/assets/domains/product-image/file/large_eba937e3-cc15-499c-8526-0ea96b3b8ecd.png,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , 8 , Amount Per Serving , Calories ,  140 , % Daily Value , Total Fat ,  5g , 8% , daily value , Total Fat , Saturated Fat 3g , 15% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  20mg , 7% , daily value , Sodium ,  150mg , 6% , daily value , Total Carbohydrate ,  15g , 5% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 14g , Protein ,  10g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_eba937e3-cc15-499c-8526-0ea96b3b8ecd.png', 'https://www.instacart.com/assets/domains/product-image/file/large_92037254-247f-4986-951f-97290e71a27e.png']",34:10.0
Smart & Final,"First Street Milk, Low Fat, 1% Milkfat",$4.19 ,N/A,N/A,1 gal,Delivery to 94105,N/A,Since 1871. Grade A. Real California milk. Vitamins A & D added. From cows not treated with growth hormone rbST (no significant difference has been shown in milk from cows treated with the artificial growth hormone rbST and non-rbST treated cows). Homogenized. Pasteurized. 100% guaranteed or your money back. Packed in USA.,"Low Fat Milk, Skim Milk, Vitamin A Palmitate, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_12555125,https://www.instacart.com/assets/domains/product-image/file/large_927e10c4-0bb6-44ba-bfd7-3def0d896cad.png,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , ABOUT 16 , Amount Per Serving , Calories ,  100 , % Daily Value , Total Fat ,  3g , 5% , daily value , Total Fat , Saturated Fat 2g , 10% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  10mg , 3% , daily value , Sodium ,  90mg , 4% , daily value , Total Carbohydrate ,  13g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 11g , Protein ,  7g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_927e10c4-0bb6-44ba-bfd7-3def0d896cad.png', 'https://www.instacart.com/assets/domains/product-image/file/large_5d2fda43-5818-47a0-bcf5-987fdba816ff.png']",34:55.1
Smart & Final,First Street Whole Milk,$4.19 ,N/A,N/A,128 fl oz,Delivery to 94105,N/A,,,https://www.instacart.comhttps://www.instacart.com/store/items/item_3609925334,https://d1s8987jlndkbs.cloudfront.net/assets/missing-item-4bbe82b8555e4d1c12626fd482cb2409713e8e30835645ff3650ef66a725d03c.png,N/A,N/A,35:12.3
Smart & Final,First Street Milk,$2.89 ,N/A,N/A,0.5 gal,Delivery to 94105,N/A,Since 1871. Grade A. Real California milk. Vitamin D added. From cows not treated with growth hormone rbST (no significant difference has been shown in milk from cows treated with the artificial growth hormone rbST and non-rbST treated cows). Homogenized. Pasteurized. 100% guaranteed or your money back. Packed in USA.,"Milk, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_12553817,https://www.instacart.com/assets/domains/product-image/file/large_2b0e3ae8-be73-46e0-9d98-7b33af09819c.png,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , 8 , Amount Per Serving , Calories ,  160 , % Daily Value , Total Fat ,  8g , 12% , daily value , Total Fat , Saturated Fat 5g , 25% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  35mg , 12% , daily value , Sodium ,  125mg , 5% , daily value , Total Carbohydrate ,  13g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 12g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_2b0e3ae8-be73-46e0-9d98-7b33af09819c.png', 'https://www.instacart.com/assets/domains/product-image/file/large_11ec5b37-5ca3-486a-b7e4-9c43371dfcd1.png']",35:21.6
Smart & Final,Horizon Organic Whole Shelf-Stable Milk Boxes,$16.49 ,N/A,N/A,8 fl oz,Delivery to 94105,N/A,"Take the organic goodness of Horizon milk on-the-go with Horizon Organic Whole Milk Boxes. Great as a lunchbox stuffer or snack, these single-serve milk boxes offer a wholesome alternative to juice boxes. Each organic milk box provides many nutrients, including vitamin A, vitamin D, and 8 grams of protein. And thanks to their special packaging, these shelf-stable milk boxes lock in delicious taste without refrigeration. • Whole milk in single-serve boxes • Shelf stable • Certified USDA Organic • NON-GMO • Provides calcium and vitamins A and D","Grade A Organic Milk, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_121460411074,https://www.instacart.com/assets/domains/product-image/file/large_a5e9a726-b289-43e9-94e5-9018a85af21e.jpg,"Nutrition Facts , Serving Size ,   , 236.00 mL , Servings Per Container ,   , 12 , Amount Per Serving , Calories ,  150 , % Daily Value , Total Fat ,  8g , 12% , daily value , Total Fat , Saturated Fat 5g , 25% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  35mg , 12% , daily value , Sodium ,  130mg , 5% , daily value , Total Carbohydrate ,  13g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 12g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_a5e9a726-b289-43e9-94e5-9018a85af21e.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_460d962b-9b6e-4a11-9f8f-2858dff56d4c.jpg']",35:38.0
Smart & Final,Silk Unsweetened Almond Milk,$3.99 ,N/A,N/A,64 fl oz,Delivery to 94105,N/A,"Introduce your taste buds to the delicious, silky-smooth goodness of Silk Unsweetened Almondmilk. Made with almonds grown in California, this unsweetened almondmilk makes a perfect alternative to dairy. With its mild, irresistibly nutty taste and just 30 calories per serving*, it is perfectly poised to become your cereal’s new best friend and tastes great in baked recipes, smoothies, and coffee. Silk Almondmilk is totally free of dairy, soy, lactose, gluten, casein, egg, MSG, or added sugar.* And it’s nutritious, too: each serving provides vitamin E and contains 50% more calcium than dairy milk.** *See Nutrition Facts for sugar and calorie content. **Silk Unsweetened Almondmilk: 450mg of calcium per cup; reduced fat dairy milk: 293mg of calcium per cup. USDA National Nutrient Database for Standard Reference. Data consistent with typical reduced fat dairy milk. • Unsweetened almondmilk • Provides vitamin E and 50% more calcium than dairy milk • 30 calories and 0g saturated fat per serving, with no added sugar • Vegan • Non-GMO Project Verified • Free of dairy, soy, lactose, gluten, casein, egg, and MSG","Almondmilk (filtered Water, Almonds), Vitamin And Mineral Blend (calcium Carbonate, Vitamin E Acetate, Vitamin A Palmitate, Vitamin D2), Sea Salt, Locust Bean Gum, Gellan Gum, Ascorbic Acid (to Protect Freshness), Natural Flavor.",https://www.instacart.comhttps://www.instacart.com/store/items/item_12413542,https://www.instacart.com/assets/domains/product-image/file/large_f3963100-6aa0-4467-bf6d-c3cc5adee2ab.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , About 8 , Amount Per Serving , Calories ,  30 , % Daily Value , Total Fat ,  2.5g , 4% , daily value , Total Fat , Saturated Fat 0g , 0% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 0.5g , Total Fat , Monounsaturated Fat 1.5g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  125mg , 5% , daily value , Total Carbohydrate ,  1g , 0% , daily value , Total Carbohydrate , Dietary Fiber 1g , 4% , daily value , Total Carbohydrate , Sugars 0g , Protein ,  1g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_f3963100-6aa0-4467-bf6d-c3cc5adee2ab.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_ca5267d6-9d23-4239-a444-44444ecfbe80.jpg']",35:48.5
